id,text,term,label
1048,"-Bluetooth (2.1), Fingerprint Reader, Full 1920x1080 screen -Integrated Mic/Webcam* -Dual touchpad mode is interesting, and easy to use -5 USB ports -Runs about 38-41C on idle, Up to 65 (for me) on load -Very quiet -I could go on and on.",Bluetooth,neutral
1048,"-Bluetooth (2.1), Fingerprint Reader, Full 1920x1080 screen -Integrated Mic/Webcam* -Dual touchpad mode is interesting, and easy to use -5 USB ports -Runs about 38-41C on idle, Up to 65 (for me) on load -Very quiet -I could go on and on.",Fingerprint Reader,neutral
1048,"-Bluetooth (2.1), Fingerprint Reader, Full 1920x1080 screen -Integrated Mic/Webcam* -Dual touchpad mode is interesting, and easy to use -5 USB ports -Runs about 38-41C on idle, Up to 65 (for me) on load -Very quiet -I could go on and on.",screen,positive
1048,"-Bluetooth (2.1), Fingerprint Reader, Full 1920x1080 screen -Integrated Mic/Webcam* -Dual touchpad mode is interesting, and easy to use -5 USB ports -Runs about 38-41C on idle, Up to 65 (for me) on load -Very quiet -I could go on and on.",Mic,positive
1048,"-Bluetooth (2.1), Fingerprint Reader, Full 1920x1080 screen -Integrated Mic/Webcam* -Dual touchpad mode is interesting, and easy to use -5 USB ports -Runs about 38-41C on idle, Up to 65 (for me) on load -Very quiet -I could go on and on.",Dual touchpad mode,positive
1048,"-Bluetooth (2.1), Fingerprint Reader, Full 1920x1080 screen -Integrated Mic/Webcam* -Dual touchpad mode is interesting, and easy to use -5 USB ports -Runs about 38-41C on idle, Up to 65 (for me) on load -Very quiet -I could go on and on.",USB ports,neutral
1048,"-Bluetooth (2.1), Fingerprint Reader, Full 1920x1080 screen -Integrated Mic/Webcam* -Dual touchpad mode is interesting, and easy to use -5 USB ports -Runs about 38-41C on idle, Up to 65 (for me) on load -Very quiet -I could go on and on.",Webcam,positive
1048,"-Bluetooth (2.1), Fingerprint Reader, Full 1920x1080 screen -Integrated Mic/Webcam* -Dual touchpad mode is interesting, and easy to use -5 USB ports -Runs about 38-41C on idle, Up to 65 (for me) on load -Very quiet -I could go on and on.",use,positive
1048,"-Bluetooth (2.1), Fingerprint Reader, Full 1920x1080 screen -Integrated Mic/Webcam* -Dual touchpad mode is interesting, and easy to use -5 USB ports -Runs about 38-41C on idle, Up to 65 (for me) on load -Very quiet -I could go on and on.",Runs,positive
1049,"Can't close the 2nd HDD bay since there are brackets you have to break off (even then, it still doesn't shut) That could be a major flaw for the dual HDD user.",HDD bay,negative
105,"That's very possible, but since they don't make Windows XP drivers for the sound card in this machine, I was stuck until Windows 7 came out.",Windows XP drivers,negative
105,"That's very possible, but since they don't make Windows XP drivers for the sound card in this machine, I was stuck until Windows 7 came out.",sound card,negative
105,"That's very possible, but since they don't make Windows XP drivers for the sound card in this machine, I was stuck until Windows 7 came out.",Windows 7,positive
1050,"*=Webcam is a bit laggy, not the greatest.",Webcam,negative
1051,-Touchpad will take a bit of time to get used to.,Touchpad,neutral
1052,The buttons you have to press a little harder than most.,buttons,negative
1053,Adjust the sensitivity since it's not that responsive to begin with.,sensitivity,negative
1056,"Before, I reloaded with Windows 7 Ultimate and used only the downloaded drivers from Acer's site.",drivers,neutral
1056,"Before, I reloaded with Windows 7 Ultimate and used only the downloaded drivers from Acer's site.",Windows 7 Ultimate,neutral
1057,"Acer has set me up with FREE recovery discs, when they are available since I asked.",recovery discs,positive
1058,"But when I received my replacement, I made BOTH recovery DVDs (4), and a driver/application DVD.",recovery DVDs,neutral
1058,"But when I received my replacement, I made BOTH recovery DVDs (4), and a driver/application DVD.",driver/application DVD,neutral
1060,You will need them if you want to reload the OS (I recommend doing if you can to start fresh and optimal).,OS,neutral
1061,Every driver on the drivers/applications DVD is everything you will need for a reload.,driver,positive
1061,Every driver on the drivers/applications DVD is everything you will need for a reload.,drivers/applications DVD,positive
1062,"The only thing that can be updated is the video, other than that you're all set.",video,negative
1063,"Wireless has not been a issue for me, like some others have meantioned.",Wireless,positive
1064,"For the Bluetooth to work properly, you must install the Launch Manager on the Drivers/Applications DVD, or it will not show after the reload.",Bluetooth,neutral
1064,"For the Bluetooth to work properly, you must install the Launch Manager on the Drivers/Applications DVD, or it will not show after the reload.",Drivers/Applications DVD,neutral
1064,"For the Bluetooth to work properly, you must install the Launch Manager on the Drivers/Applications DVD, or it will not show after the reload.",Launch Manager,neutral
1066,"One more tip, please purchase this model and get a 4GB stick of RAM to save you $10",4GB stick of RAM,positive
1067,Unless you need the Bluetooth 3.,Bluetooth 3,neutral
1068,"I reloaded with Windows 7 Ultimate, and the Bluetooth and Fingerprint reader (software) would not load.",Windows 7 Ultimate,negative
1068,"I reloaded with Windows 7 Ultimate, and the Bluetooth and Fingerprint reader (software) would not load.",Bluetooth,negative
1068,"I reloaded with Windows 7 Ultimate, and the Bluetooth and Fingerprint reader (software) would not load.",Fingerprint reader,negative
1068,"I reloaded with Windows 7 Ultimate, and the Bluetooth and Fingerprint reader (software) would not load.",software,negative
1069,"The Bluetooth was not there at all, and the fingerprint reader driver would be there, but the software would hang after installation was 1/2 way done.",Bluetooth,negative
1069,"The Bluetooth was not there at all, and the fingerprint reader driver would be there, but the software would hang after installation was 1/2 way done.",fingerprint reader driver,negative
1069,"The Bluetooth was not there at all, and the fingerprint reader driver would be there, but the software would hang after installation was 1/2 way done.",software,negative
107,My laptop now has no battery.,battery,negative
1070,"Also, I issued a replacement RMA for a few dead pixels in the upper zone of the screen, which is noticable to me.",screen,negative
1071,"I contacted Acer and they are giving me FREE recovery DVDs, so don't go and pay for them, just ask for them and they should give them to you.",recovery DVDs,positive
1072,"Newegg's RMA service was great as always, I contacted them late Friday night, and they issued me an RMA number and a PrePaid UPS shipping label the very next morning on Saturday.",RMA service,positive
1074,"But, buy this model and just purchase 4GB of RAM (2x2GB for $92 or 1x4GB for $99), and save yourself $100 than the other model with 8GB of RAM.",4GB of RAM,neutral
1074,"But, buy this model and just purchase 4GB of RAM (2x2GB for $92 or 1x4GB for $99), and save yourself $100 than the other model with 8GB of RAM.",8GB of RAM,neutral
1075,It could be a perfect laptop if it would have faster system memory and its radeon 5850 would have DDR5 instead of DDR3.,system memory,negative
1075,It could be a perfect laptop if it would have faster system memory and its radeon 5850 would have DDR5 instead of DDR3.,radeon 5850,negative
1075,It could be a perfect laptop if it would have faster system memory and its radeon 5850 would have DDR5 instead of DDR3.,DDR5,positive
1075,It could be a perfect laptop if it would have faster system memory and its radeon 5850 would have DDR5 instead of DDR3.,DDR3,negative
1076,System is loosing about 20% of performance because of that.,performance,negative
1076,System is loosing about 20% of performance because of that.,System,negative
1078,"The screen is nice, side view angles are pretty good.",screen,positive
1079,Second HDD cover has walls inside that need to be broken if you what to install one.,HDD cover,neutral
108,"It started out by randomly ceasing to charge when it was plugged in (mousing over the battery icon would read, for example, ""74%, plugged in, not charging""), requiring me to unplug it and plug it back in several times to get it to charge.",charging,negative
108,"It started out by randomly ceasing to charge when it was plugged in (mousing over the battery icon would read, for example, ""74%, plugged in, not charging""), requiring me to unplug it and plug it back in several times to get it to charge.",charge,negative
108,"It started out by randomly ceasing to charge when it was plugged in (mousing over the battery icon would read, for example, ""74%, plugged in, not charging""), requiring me to unplug it and plug it back in several times to get it to charge.",charge,neutral
1080,"Also, HDD secures inside using rails, and there is only one set on the main hard drive.",HDD,positive
1080,"Also, HDD secures inside using rails, and there is only one set on the main hard drive.",rails,neutral
1080,"Also, HDD secures inside using rails, and there is only one set on the main hard drive.",hard drive,neutral
1082,Sony parts reliability and quality of service is recenlty the worst.,service,negative
1084,THE FIRST PROBLEM IS THAT THE KEYBOARD FUNCTION IS SIMPLY UNSATISFACTORY.,KEYBOARD FUNCTION,negative
1085,"WHEN TYPING, LETTERS AND SPACES ARE FREQUENTLY OMITTED REQUIRING THE USER TO REDO MANY WORDS AND SENTENCES.",TYPING,negative
1086,EITHER THE COMPUTER IS TOO SLOW TO DETECT THE KEYS TYPED (THIS IS UNLIKELY AS I AM A SLOW TYPIST) OR THE KEYBOARD SIMPLY DOES NOT DETECT THE KEYS BEING TYPED.,KEYS,negative
1086,EITHER THE COMPUTER IS TOO SLOW TO DETECT THE KEYS TYPED (THIS IS UNLIKELY AS I AM A SLOW TYPIST) OR THE KEYBOARD SIMPLY DOES NOT DETECT THE KEYS BEING TYPED.,KEYBOARD,negative
1086,EITHER THE COMPUTER IS TOO SLOW TO DETECT THE KEYS TYPED (THIS IS UNLIKELY AS I AM A SLOW TYPIST) OR THE KEYBOARD SIMPLY DOES NOT DETECT THE KEYS BEING TYPED.,KEYS,negative
1087,"EITHER WAY, THE KEYBOARD IS UNSATISFACTORY.",KEYBOARD,negative
1088,A SECOND PROBLEM INVOLVES THE BATTERY WHICH IS ADVERTISED AS HAVING A STORAGE LIFE OF 11 HOURS BUT WHEN FULLY CHARGED SHOWS ONLY 7 HOURS OF SERVICE.,BATTERY,negative
1088,A SECOND PROBLEM INVOLVES THE BATTERY WHICH IS ADVERTISED AS HAVING A STORAGE LIFE OF 11 HOURS BUT WHEN FULLY CHARGED SHOWS ONLY 7 HOURS OF SERVICE.,SERVICE,negative
1089,"Well I spilled something on it and they replaced it with this model, which gets hot and the battery doesn't make it through 1 DVD.",battery,negative
109,Then it ceased charging at all.,charging,negative
1095,"I also purchased Office Max's ""Max Assurance"" with the ""no lemon"" clause.","Office Max's ""Max Assurance""",neutral
1097," I actually had the hard drive replaced twice, the mother board once, the dvd drive twice, then they FINALLY agreed to replace it, (ALL OF THIS IN LESS THAN 1 1/2 YEARS!",hard drive,negative
1097," I actually had the hard drive replaced twice, the mother board once, the dvd drive twice, then they FINALLY agreed to replace it, (ALL OF THIS IN LESS THAN 1 1/2 YEARS!",mother board,negative
1097," I actually had the hard drive replaced twice, the mother board once, the dvd drive twice, then they FINALLY agreed to replace it, (ALL OF THIS IN LESS THAN 1 1/2 YEARS!",dvd drive,negative
1099,"It was slow, locked up, and also had hardware replaced after only 2 months!",hardware,negative
1101,Strengths:Well-shaped Weaknesses:A bad videocard!,videocard,negative
1101,Strengths:Well-shaped Weaknesses:A bad videocard!,shaped,positive
1104,The first programm I switched on was a game for my children.,programm,neutral
1105,After 20-30 min the screen of the notebook switched off.,screen,negative
1106,"It was still working, but there was nothing on the screen.",screen,negative
1107,I was said it's videocard.,videocard,negative
111,"The keyboard, which generally felt okay even for someone used to a desktop keyboard, now looks terrible.",desktop keyboard,neutral
1110,Going to bring it to service today.,service,neutral
1112,"Info: Windows failed to load because the kernal is missing, or corrupt.",Windows,negative
1112,"Info: Windows failed to load because the kernal is missing, or corrupt.",kernal,negative
1113,Not even safe mode boots.,safe mode,negative
112,The screen gets smeary and dusty very quickly and it's very noticeable.,screen,negative
1120,"I hope to edit this in the next few hours, I am going to try to install my own copy of Windows 7.",Windows 7,neutral
1124,"Mine came at $1,700 w/o a DVD burner (!).",DVD burner,negative
1126,"The screen is framed by half- to a full-inch margin that is obviously unnecessary, reduces the screen size and increases the bulk.",screen,negative
1126,"The screen is framed by half- to a full-inch margin that is obviously unnecessary, reduces the screen size and increases the bulk.",screen size,negative
1126,"The screen is framed by half- to a full-inch margin that is obviously unnecessary, reduces the screen size and increases the bulk.",bulk,negative
1128,Keyboard could use some trimming.,Keyboard,negative
1129,"Did I mention everything about it, from size to weight to keyboard screams BULK?",size,negative
1129,"Did I mention everything about it, from size to weight to keyboard screams BULK?",weight,negative
1129,"Did I mention everything about it, from size to weight to keyboard screams BULK?",keyboard,negative
113,"In fact, somehow (and I never opened it up) some specks of dust or something got inside the screen and are now there permanently, behind the front of the screen, in the way of the display.",screen,negative
113,"In fact, somehow (and I never opened it up) some specks of dust or something got inside the screen and are now there permanently, behind the front of the screen, in the way of the display.",screen,negative
113,"In fact, somehow (and I never opened it up) some specks of dust or something got inside the screen and are now there permanently, behind the front of the screen, in the way of the display.",display,negative
1130,After replacing the hard drive the battery stopped working  (3 months of use) which was frustrating.,hard drive,neutral
1130,After replacing the hard drive the battery stopped working  (3 months of use) which was frustrating.,battery,negative
1131,Then after 4 or so months the charger stopped working so I was forced to go out and buy new hardware just to keep this computer running.,charger,negative
1131,Then after 4 or so months the charger stopped working so I was forced to go out and buy new hardware just to keep this computer running.,hardware,negative
1138,"Ever since I bought this laptop, so far I've experience nothing but constant break downs of the laptop and bad customer services I received over the phone with toshiba customer services hotlines.",customer services,negative
1138,"Ever since I bought this laptop, so far I've experience nothing but constant break downs of the laptop and bad customer services I received over the phone with toshiba customer services hotlines.",toshiba customer services,negative
1139,  I constantly had to send my laptop in for services every 3 months and it always seems to be the same problem that they said they had already fixed.,services,negative
1140,"  Toshiba customer services will indirectly deal with your problems by constantly tranferring you from one country to another, and I am not kidding you, I called different hours of the day and you'll get someone else from another country trying to get you to tell them your life story all over again, since they make it sound like they don't have your history list of your calls right in front of them.",Toshiba customer services,negative
1142,"  And at one point, they blame me for installing a bad memory stick when I upgrade my memory for the first time during my purchase of the laptop (I bought the memory stick they recomended).",memory,neutral
1142,"  And at one point, they blame me for installing a bad memory stick when I upgrade my memory for the first time during my purchase of the laptop (I bought the memory stick they recomended).",memory stick,negative
1142,"  And at one point, they blame me for installing a bad memory stick when I upgrade my memory for the first time during my purchase of the laptop (I bought the memory stick they recomended).",memory stick,neutral
1143,"  Long story short, since I experience so many problems with my laptop every since I bought it from day one, I didn't ask for a new laptop or a refund of what I pay for a crapy laptop, but just an extension of my laptop warranty for another year, they made a big deal of out that and after so many calls and complaints about their products and services, they finally gave in.",warranty,neutral
1149,I had always used PCs and been constantly frustrated by the crashing and the poorly designed operating systems that were never very intuitive.,operating systems,negative
115,"The battery life, before the battery completely died of course, left much to be desired.",battery life,negative
115,"The battery life, before the battery completely died of course, left much to be desired.",battery,negative
1152,Then the hard drive failed;,hard drive,negative
1154,"So, after Apple replaced the hard drive I enjoyed another 4 months of my new computer, until it froze this morning--completely.",hard drive,neutral
1159,"I would rate this computer at 5 stars, but considering it has a short life span I can only give it 1 and implore anyone looking at laptops to stay away from this machine.",life span,negative
116,"Despite the inconvenient weight, I opted for the 12 cell battery.",12 cell battery,positive
1163,"After numerous calls to Applecare tech support, I was directed to send in my computer;",Applecare tech support,negative
1171,"I chose the iBookG4, a laptop that is an attractive computer with a large screen big enough to please anyone.",screen,positive
1172,"I ordered through MacMall, which saved me the sales tax I would have incurred buying locally.",sales tax,positive
1173,(No problem with the ordering or shipping by the way.,shipping,positive
1174,") I also purchased  Applecare  for $300, which is a three year extended warranty, since I ve never seen any laptop that lasted more than two.",Applecare,neutral
1174,") I also purchased  Applecare  for $300, which is a three year extended warranty, since I ve never seen any laptop that lasted more than two.",extended warranty,neutral
1175,"The laptop is relatively simple to use, though I bought  Macs for Dummies,  which is well worth $2",use,positive
1177,Take your time and go through the tutorials patiently.,tutorials,neutral
1179,"First, you ll discover that the word processing program known as  Appleworks  rarely translates perfectly on anyone else s computer, if it translates at all.",Appleworks,negative
1179,"First, you ll discover that the word processing program known as  Appleworks  rarely translates perfectly on anyone else s computer, if it translates at all.",word processing program,negative
1180,"After sending out documents via email and having recipients tell me they could not open the documents or they came through as gibberish, I broke down and spent another $100 to get Microsoft Word for Mac.",Microsoft Word for Mac,neutral
1182,"They don t translate from a Mac, even on Word, resulting in a ton of run-on sentences.",Word,negative
1184,) And printing from either word processor is an adventure.,word processor,negative
1186,"And if you do a lot of writing, editing is a problem since there is no  forward delete  key.",delete  key,negative
1186,"And if you do a lot of writing, editing is a problem since there is no  forward delete  key.",editing,negative
1187,Another included program that is laughable is the chess game.,included program,negative
1189,Now for the hardware problems.,hardware,negative
1190,"Maybe this is virus related, maybe not, but the computer has locked up many times, and on two occasions, the screen has simply gone black.",screen,negative
1191,Tech support tells me the latter problem is a power supply problem and have offered to fix it if it happens again.,Tech support,positive
1191,Tech support tells me the latter problem is a power supply problem and have offered to fix it if it happens again.,power supply,negative
1192,"The other lock-up problems are from a myriad of causes, the most common being a corrupted version of Appleworks which can render the browser useless.",Appleworks,negative
1192,"The other lock-up problems are from a myriad of causes, the most common being a corrupted version of Appleworks which can render the browser useless.",browser,negative
1193,"Speaking of the browser, it too has problems.",browser,negative
1194,"It is known as Safari, and if you are doing any website work, you should know that many hosting companies do not support it.",Safari,neutral
1197,"Finally, the biggest problem has been tech support.",tech support,negative
12,For the [$] price (special offer) this is a great laptop.,price,positive
120,"The DVD drive randomly pops open when it is in my backpack as well, which is annoying.",DVD drive,negative
1201,"Once again, I was told it was the suspicious  power supply  problem.",power supply,negative
1202,But the biggest pain is that tech support is not available 24/7.,tech support,negative
1204,"After paying several hundred dollars for this service, it is frustrating that you cannot get help after hours.",service,negative
1206,"But to be honest, the compatibility issues and the other little quirks make me think I ll buy a PC next time.",compatibility,negative
1208,in 5 months the connect quality got worse and worse.,connect quality,negative
1212,They say sorry out of warranty.,warranty,negative
1213,Summary: They played games with me for the warranty period.,warranty period,negative
1216,Now the machine won't connect and Toshiba says that they did replace the connection card in May but they only warranty the repair for 30 days and now I'm out of warranty even though this has been a constant 5 month occurance since I bought the netbook.,connection card,neutral
1216,Now the machine won't connect and Toshiba says that they did replace the connection card in May but they only warranty the repair for 30 days and now I'm out of warranty even though this has been a constant 5 month occurance since I bought the netbook.,warranty,negative
1216,Now the machine won't connect and Toshiba says that they did replace the connection card in May but they only warranty the repair for 30 days and now I'm out of warranty even though this has been a constant 5 month occurance since I bought the netbook.,warranty,negative
1221,"I was loving this Netbook because it had an amazing screen and display and was small and light, but after 1 week it stopped openning web pages for me (even after installing new browsers) then eventually it just started giving me a blue screen and crashing everytime I booted it.",screen,positive
1221,"I was loving this Netbook because it had an amazing screen and display and was small and light, but after 1 week it stopped openning web pages for me (even after installing new browsers) then eventually it just started giving me a blue screen and crashing everytime I booted it.",display,positive
1221,"I was loving this Netbook because it had an amazing screen and display and was small and light, but after 1 week it stopped openning web pages for me (even after installing new browsers) then eventually it just started giving me a blue screen and crashing everytime I booted it.",browsers,neutral
1224,I was happy with My purchase of a Toshiba Satellite L305D-S5934 laptop until it came time to have it repaired under the Toshiba Warranty.,Toshiba Warranty,negative
1225,The computer was shipped to their repair depot  on june 24 and returned on July 2 seems like a short turn around time except the computer was not repaired when it was returned.,repair depot,neutral
1226,I called their repair depot as was told they would send Me a new box to return the computer to the repair depot.,repair depot,neutral
1226,I called their repair depot as was told they would send Me a new box to return the computer to the repair depot.,repair depot,neutral
1228,The computer is currently in West Verginia doe to the method of shipping choosen by Toshiba.,shipping,negative
1236,When it come time for warranty service to Toshiba you don't matter.,warranty service to Toshiba,neutral
1237,The So called laptop Runs to Slow and I hate it!,Runs,negative
124,It is not ideal for children because of the temp.,temp,negative
1252,Somehow the system clock got messed up after reboot.,system clock,negative
1254,"After numerous attempts of trying (including setting the clock in BIOS setup directly), I gave up(I am a techie).",clock in BIOS setup,negative
1255,I should have checked this before I installed my applications.,applications,neutral
1256,Wasted me at least 8 hours of installation time.,installation time,negative
1258,It seemed to be a very nice laptop except I was not able to load my Garmin GPS software or Microsoft Office 2003.,Garmin GPS software,negative
1258,It seemed to be a very nice laptop except I was not able to load my Garmin GPS software or Microsoft Office 2003.,Microsoft Office 2003,negative
1259,"Acer was no help and Garmin could not determine the problem(after spending about 2 hours with me), so I returned it and purchased a Toshiba R700 that seems even nicer and I was able to load all of my software with no problem.",software,positive
1263,HP said it was out of warranty.,warranty,neutral
1268,Could not keep up with me and finally the hard drive went out.,hard drive,negative
128,"this is my second one and the same problem, bad video card  unreliable overall, this will be my second time returning this laptop back to best buy.",video card,negative
1283,"However, my girlfriend realized that the netbook's hinge is a bit loose (when you open or close the LCD).",hinge,negative
1283,"However, my girlfriend realized that the netbook's hinge is a bit loose (when you open or close the LCD).",LCD,neutral
1284,"Thus, when you carry it at a slanted angle, the screen will ""topple"" or ""slide"" down, if you understand what I mean.",screen,negative
1288,"We carry the netbook around here and there, hence it's kinda of irritating when the LCD just ""slide"" downwards.",LCD,negative
1289,"So, I paid a visit to LG notebook service center at Alexandra Road, hoping they can make the hinge tighter.",LG notebook service center,neutral
1289,"So, I paid a visit to LG notebook service center at Alexandra Road, hoping they can make the hinge tighter.",hinge,negative
1295,"As usual at customer service center, she asked me to hold for a moment while she went to the back-office and compare it with other same model netbooks and discussed it with her colleague (I could see them).",customer service center,negative
1299,"Of course, I inspected the other netbooks and clearly their hinges are tighter and I even demonstrate the difference between my netbook and others.",hinges,negative
13,The AMD Turin processor seems to always perform so much better than Intel.,AMD Turin processor,positive
13,The AMD Turin processor seems to always perform so much better than Intel.,Intel,negative
130,but now i have realized its a problem with this brand.,brand,negative
1302,I guess he was the technical person.,technical person,neutral
1308,"The guy then said that if I insist on having the hinge tightened, they can do it for me but I have to accept the condition after the ""repair"".",hinge,neutral
1309,Because he said that the hinge is under the motherboard and they have to dismantle the whole thing before it can be tightened.,hinge,negative
1309,Because he said that the hinge is under the motherboard and they have to dismantle the whole thing before it can be tightened.,motherboard,neutral
1310,"Even doing so, the hinge may just be slightly tightened only.",hinge,neutral
1315,"It's not a wear-and-tear issue, not due to user carelessness and most importantly, they CAN'T guarantee the problem will be solved if it is sent for service and I have to accept the outcome.",service,negative
1316,"The tech guy then said the service center does not do 1-to-1 exchange and I have to direct my concern to the ""sales"" team, which is the retail shop which I bought my netbook from.",service center,negative
1316,"The tech guy then said the service center does not do 1-to-1 exchange and I have to direct my concern to the ""sales"" team, which is the retail shop which I bought my netbook from.","""sales"" team",negative
1316,"The tech guy then said the service center does not do 1-to-1 exchange and I have to direct my concern to the ""sales"" team, which is the retail shop which I bought my netbook from.",tech guy,neutral
132,For some odd reasons the computer doesn't reconize the operation system.,operation system,negative
1321,The shop will definitely push the problem to the service center.,service center,neutral
1322,"So what am I supposed to do?  The LG service center cannot provide me the ""service"" when it is called the ""service center"".",LG service center,negative
1322,"So what am I supposed to do?  The LG service center cannot provide me the ""service"" when it is called the ""service center"".",service center,negative
1322,"So what am I supposed to do?  The LG service center cannot provide me the ""service"" when it is called the ""service center"".",service,negative
1327,But the arm velcro is torn after one use.,arm velcro,negative
1329,The people there just changed for me on the spot and I got a new arm piece and they didn't even request for a receipt.,arm piece,positive
1330,This is what I call a good after sales service.,after sales service.,positive
1332,"Do you think I purposely ""destroy"" my netbook, so that I can demand a new set? Do you think it's fun to take public transport all the way to the service center and get a non-satisfactory solution? Or rather NO solution.",service center,negative
1336,So what if the laptops/mobile phones look chic and cool? The after sales support is terrible.,after sales support,negative
1336,So what if the laptops/mobile phones look chic and cool? The after sales support is terrible.,look,positive
1338,The brand is tarnished in my heart.,brand,negative
1347,they had to replace the motherboard in April,motherboard,negative
1348,in May I started having problems with the USB ports not working.,USB ports,negative
1349,"They say it could be the motherboard again, but Dell",motherboard,negative
1351,I think that if it is the motherboard again so soon that they should replace it.,motherboard,negative
1355,Runs Hot  I thought we were paying for quality in our decision to buy an Apple product.,quality,negative
1357,"After a little more than a year of owning my MacBook Pro, the monitor has completely died.",monitor,negative
1358,"Because we did not purchase the extended warranty in time, we are on the hook for the repair.",extended warranty,negative
1361,Hmmm - that high failure rate sure isn't reflected in the retail price.,retail price,negative
1364,Product support very poor as each phone call costs me long distan,Product support,negative
1365,Purchased a Toshiba Lap top it worked good until just after the warrenty went out.,warrenty,negative
1366,  After the warrenty expired the hard drive went bad and it would have cost more to fix then to replace.,warrenty,neutral
1366,  After the warrenty expired the hard drive went bad and it would have cost more to fix then to replace.,hard drive,negative
1369,This is a review of windows vista system.,windows vista system,neutral
1370,"When we bought our new HP comouter in Dec. of 2008, we wanted Windows XP, but were told it would cost an extra $159, so we went with Vista.",Vista,neutral
1372,"  We have had numerous problems with Vista, such as Adobe Flash player just quits and has to be uninstalled and then reinsalled, Internet Explore just quits and you lose whatever you were working on, also, the same Windows update has appeared on this computer since we got it and has been updated probably 400 times, the same update.",Vista,negative
1372,"  We have had numerous problems with Vista, such as Adobe Flash player just quits and has to be uninstalled and then reinsalled, Internet Explore just quits and you lose whatever you were working on, also, the same Windows update has appeared on this computer since we got it and has been updated probably 400 times, the same update.",Adobe Flash player,negative
1372,"  We have had numerous problems with Vista, such as Adobe Flash player just quits and has to be uninstalled and then reinsalled, Internet Explore just quits and you lose whatever you were working on, also, the same Windows update has appeared on this computer since we got it and has been updated probably 400 times, the same update.",Internet Explore,negative
1372,"  We have had numerous problems with Vista, such as Adobe Flash player just quits and has to be uninstalled and then reinsalled, Internet Explore just quits and you lose whatever you were working on, also, the same Windows update has appeared on this computer since we got it and has been updated probably 400 times, the same update.",Windows update,negative
1372,"  We have had numerous problems with Vista, such as Adobe Flash player just quits and has to be uninstalled and then reinsalled, Internet Explore just quits and you lose whatever you were working on, also, the same Windows update has appeared on this computer since we got it and has been updated probably 400 times, the same update.",update,negative
