id,text,term,label_id,label,tvt,pred_0,pred_1,pred_2
1812,"The difference is it's a whole lot of fun using the laptop now, still learning the Apple navigation, but is fun and comes with a lot of cool apps.",Apple navigation,1,neutral,train,0.020350394770503044,0.8855380415916443,0.09411158412694931
2864,I love WIndows 7 which is a vast improvment over Vista.,Vista,0,negative,train,0.39804160594940186,0.2156965732574463,0.38626182079315186
1986,I had to re-install Windows within two weeks of the purchase and soon discovered cracks in the screen hinges.,screen hinges,0,negative,train,0.9791911244392395,0.017416799440979958,0.0033920551650226116
2666,The only problem is a lack of screen resolutions!,screen resolutions,0,negative,train,0.9833252429962158,0.011646685190498829,0.005028113257139921
161,"For the same price, you get a lot more in the Asus....1920x1080 res.",price,0,negative,train,0.12148094922304153,0.7919130921363831,0.08660592138767242
2271,We upgraded the memory to four gigabytes in order to take advantage of the performace increase in speed.,performace,2,positive,train,0.0026924286503344774,0.2136535793542862,0.783653974533081
2553,He has replaced his hard drive twice and (of course) has had to pay for antivirus software every year.,antivirus software,0,negative,train,0.931108832359314,0.05843672528862953,0.010454460978507996
2261,"The Apple applications (ex.iPhoto) are fun, easy, and really cool to use (unlike the competition)!",Apple applications,2,positive,train,0.000467799516627565,0.012346740812063217,0.987185537815094
2864,I love WIndows 7 which is a vast improvment over Vista.,WIndows 7,2,positive,train,0.009194561280310154,0.026087205857038498,0.964718222618103
2969,The laptop was very easy to set up.,set up,2,positive,train,0.00017165089957416058,0.0032727329526096582,0.9965555667877197
455,"iTunes is a handy music-management program, and it is essential for anyone with an iPod.",iTunes,2,positive,train,0.0001975960039999336,0.006983014754951,0.9928193688392639
1731,"Everything is so easy to use, Mac software is just so much simpler than Microsoft software.",use,2,positive,train,0.001283723278902471,0.017192736268043518,0.9815235733985901
2096,"The price premium is a little much, but when you start looking at the features it is worth the added cash.",features,2,positive,train,0.08122142404317856,0.817750871181488,0.101027712225914
2977,"Laptops are usually used on the go, so why not give you a better battery?",battery,0,negative,train,0.9047107100486755,0.054214052855968475,0.04107513651251793
1958,I especially like the keyboard which has chiclet type keys.,keys,2,positive,train,0.0014462975086644292,0.02981276623904705,0.9687409400939941
1551,It is easy to use and lightweight.,use,2,positive,train,0.00012757201329804957,0.002471865387633443,0.9974005222320557
116,"Despite the inconvenient weight, I opted for the 12 cell battery.",12 cell battery,2,positive,train,0.00045607436913996935,0.02046845853328705,0.9790754914283752
1441,STOPPED BOOTING UP less than a week after my one-year warranty was up.,one-year warranty,1,neutral,train,0.03640859201550484,0.8954943418502808,0.0680970698595047
3031,I know what 7 hrs of battery looks like.,battery,2,positive,train,0.0005346051184460521,0.015677548944950104,0.9837878942489624
2258,", Applications respond immediately (not like the tired MS applications).",MS applications,0,negative,train,0.9803948402404785,0.01271806936711073,0.006887174677103758
2689,"I dislike the weight and size, cubersome.",size,0,negative,train,0.9803324937820435,0.013054536655545235,0.006612982600927353
2486,The real stand out on this computer is the feel of the keyboard and it's speed.,speed,2,positive,train,0.00011711218394339085,0.0017880243249237537,0.9980948567390442
2573,"I upgraded the memory and replaced the base Windows 7 Starter to Win 7 Home, and it runs just fine.",runs,2,positive,train,0.0096224844455719,0.740753173828125,0.2496243268251419
204,The screen resolution was exactly what I was looking for.,screen resolution,2,positive,train,0.00011003538384102285,0.0015485574258491397,0.9983413219451904
610,lots of extra space but the keyboard is ridiculously small.,space,2,positive,train,0.006695928983390331,0.025635864585638046,0.9676682949066162
3034,":-)If you buy this - don't go into it expecting 7 hrs of battery life, and you'll be perfectly satisfied.",battery life,0,negative,train,0.8952093720436096,0.08062271028757095,0.024167979136109352
968,  I will definitely be getting a new laptop if it has any more issues after the warranty expires and researching carefully when I do so I don't run accross a situation like this again!,warranty,1,neutral,train,0.014807750470936298,0.8590537905693054,0.12613846361637115
2830,Now when I order I did not go full scale for the webcam or full keyboard I wanted something for basics of being easy to carry when I use crutchs or wheelchair and with a backpack laptop bag.,carry,2,positive,train,0.007593396119773388,0.6039530038833618,0.3884536325931549
237,"I had my IWORKS, Itunes, Email, MS Office, network and printers set up and completely working perfectly within an hour.",Itunes,2,positive,train,0.00010761800513137132,0.0027461862191557884,0.9971461892127991
1336,So what if the laptops/mobile phones look chic and cool? The after sales support is terrible.,look,2,positive,train,0.0231079813092947,0.05919855833053589,0.9176934957504272
2913,Screen size is perfect for portable use in any environment.,Screen size,2,positive,train,0.000690226792357862,0.034536685794591904,0.9647731781005859
2918,If you check you will find the same notebook with the above missing ports and a dual core AMD or Intel processor.,processor,1,neutral,train,0.008653045631945133,0.9308061003684998,0.0605408139526844
331,"It has a 10 hour battery life when you're doing web browsing and word editing, making it perfect for the classroom or office, and in terms of gaming and movie playing it'll have a battery life of just over 5 hours.",gaming,1,neutral,train,0.01027602143585682,0.8933775424957275,0.096346415579319
2271,We upgraded the memory to four gigabytes in order to take advantage of the performace increase in speed.,memory,1,neutral,train,0.007386589422821999,0.7148947715759277,0.2777186632156372
2077,The screen shows great colors.,colors,2,positive,train,0.00013798240979667753,0.0013081112410873175,0.9985539317131042
744,The Aspire wont even boot past the Acer screen with a Droid (I have tried both Motorola and HTC) plugged into the USB port.,Acer screen,0,negative,train,0.9783350825309753,0.017618689686059952,0.004046230111271143
2505,and the multiple page viewer ( allows you to press one button to see every separate page currently opened at the same time in one screen) are great for those who are working non stop or just shopping online.,multiple page viewer,2,positive,train,0.0007155723287723958,0.03102824278175831,0.9682562351226807
1129,"Did I mention everything about it, from size to weight to keyboard screams BULK?",weight,0,negative,train,0.9853626489639282,0.011422287672758102,0.0032151651103049517
878,"The tech store I purchased this from sent it back,,,,,eventually I got a new or repaired machine approximately 3 weeks later.",tech store,0,negative,train,0.8687789440155029,0.10967958718538284,0.021541543304920197
2235,also it comes with very useful applications like iphoto that it is the best photo application i have ever had,applications,2,positive,train,9.833081276156008e-05,0.0010618239175528288,0.998839795589447
1748,Typing on the keyboard becomes uncomfortable after extended use due to the sharp edges that your wrists rest on.,keyboard,0,negative,train,0.9778448343276978,0.016829781234264374,0.005325375124812126
150,It is very well built.,built,2,positive,train,0.00014318301691673696,0.0014442465035244823,0.9984126091003418
2407,You can even run a parallels type program easily and run any leftover PC software that you absolutely cannot be without.,software,2,positive,train,0.008102551102638245,0.45869216322898865,0.5332052707672119
2443,Boots up fast and runs great!,Boots up,2,positive,train,0.00012758983939420432,0.0013415999710559845,0.9985307455062866
1660,"Theres also iDVD, a program dedicated to putting all your favorite media together- photos, recordings, video projects into one program so that you can create the perfect memoir for your parents, family, siblings, and any other person important in your life that there may be.",program,2,positive,train,0.00040573294973000884,0.0144473472610116,0.9851469397544861
337,"However, the multi-touch gestures and large tracking area make having an external mouse unnecessary (unless you're gaming).",external mouse,1,neutral,train,0.012556704692542553,0.8143211603164673,0.17312213778495789
2755,"I am overall very pleased with my toshiba satellite, I like the extra features, I love the windows 7 home premium.",extra features,2,positive,train,0.0007234993390738964,0.007736695930361748,0.9915397763252258
834,"This laptop looks great on the surface: 17"" inch screen, good  price-point, nice appearance, boots up quickly, runs fast etc.",appearance,2,positive,train,9.098011651076376e-05,0.0013709206832572818,0.9985381364822388
940,"  I definitely suggest getting an extended warranty, you will probably need it!",extended warranty,2,positive,train,0.007862451486289501,0.5415450930595398,0.45059242844581604
1738,"I just plug this into my 22"" Monitor and the speedy MacOSX performs just as well on this dual-core that my Dell did with Windows 7 with a quad-core.",quad-core,1,neutral,train,0.008127948269248009,0.9274064898490906,0.06446556001901627
2173,"With all the programs that came with it, such as iLife and iWork, I was set from the very beginning.",iLife,1,neutral,train,0.012231273576617241,0.936671793460846,0.051096946001052856
2886,"My dad has one of the very first Toshibas ever made, yes its abit slow now but still works well and i hooked to my ethernet!",works,2,positive,train,0.0001614685752429068,0.0013353179674595594,0.9985032081604004
983,Disappointing for such a lovely screen and at a reasonable price,price,2,positive,train,0.00023503575357608497,0.0016695078229531646,0.9980954527854919
779,This is my first Dell I heard their customer service was lacking and that they were working on improving it!,customer service,0,negative,train,0.9852321147918701,0.01100838277488947,0.003759536426514387
1191,Tech support tells me the latter problem is a power supply problem and have offered to fix it if it happens again.,Tech support,2,positive,train,0.03361796215176582,0.4285052418708801,0.5378768444061279
300,"I run Dreamweaver, Final Cut Pro 7, Photoshop, Safari, Firefox, MSN Messenger and a few other applications constantly at the same time.",MSN Messenger,1,neutral,train,0.004435385577380657,0.9501885175704956,0.045376140624284744
2157,This computer is exceptionally thin for it's screen size and processing power.,processing power,2,positive,train,0.0002164555189665407,0.004940942395478487,0.9948425889015198
1152,Then the hard drive failed;,hard drive,0,negative,train,0.9837913513183594,0.012922982685267925,0.0032855963800102472
3017,"The improvements to the OS have been relatively gradual, but substantive.",O,2,positive,train,0.0028023244813084602,0.018850963562726974,0.9783467054367065
2225,I also enjoy the fact that my MacBook Pro laptop allows me to run Windows 7 on it by using the VMWare program.,VMWare program,1,neutral,train,0.007683251518756151,0.9002252817153931,0.09209150075912476
1722,"After talking it over with the very knowledgeable sales associate, I chose the MacBook Pro over the white MacBook.",sales associate,2,positive,train,0.0003711559693329036,0.008037255145609379,0.9915915727615356
2143,Quality Display  I was surprised with the performance and quality of this HP Laptop.,quality,2,positive,train,0.00014519094838760793,0.0014578256523236632,0.9983969330787659
1194,"It is known as Safari, and if you are doing any website work, you should know that many hosting companies do not support it.",Safari,1,neutral,train,0.010661875829100609,0.8914989829063416,0.0978391021490097
334,It's also very capable of doing moderate video editing (although you may need the performance boost of the larger MacBook Pros for heavy duty mobile video editing).,performance,0,negative,train,0.9677697420120239,0.023299923166632652,0.008930344134569168
1154,"So, after Apple replaced the hard drive I enjoyed another 4 months of my new computer, until it froze this morning--completely.",hard drive,1,neutral,train,0.016504397615790367,0.8574957847595215,0.1259997934103012
1959,"The feel of this is better than the Toshiba, too.",feel,2,positive,train,0.0016174023039638996,0.007380440831184387,0.9910021424293518
2339,I charge it at night and skip taking the cord with me because of the good battery life.,battery life,2,positive,train,0.021281268447637558,0.6204488277435303,0.35826995968818665
3081,Once I removed all the software the laptop loads in 15-20 seconds.,loads,1,neutral,train,0.012664435431361198,0.9187784194946289,0.06855710595846176
2870,For the price and what I get out of it has exceeded my expectations.,price,2,positive,train,0.00017333148571196944,0.002228558761999011,0.9975979924201965
493,It weighed like seven pounds or something like that.,weighed,1,neutral,train,0.04383862391114235,0.8896900415420532,0.06647136062383652
1039,Keyboard is plastic and spongey feeling.,Keyboard,0,negative,train,0.9794497489929199,0.013400896452367306,0.007149376906454563
63,I've also had to have the keyboard replaced at my expense.,keyboard,0,negative,train,0.982201874256134,0.014543535187840462,0.003254585200920701
2755,"I am overall very pleased with my toshiba satellite, I like the extra features, I love the windows 7 home premium.",windows 7 home premium,2,positive,train,0.0002560546563472599,0.0027864137664437294,0.9969576597213745
1928,After about a week I finally got it back and was told that the motherboard had failed and so they installed a new motherboard.,motherboard,0,negative,train,0.9592056274414062,0.03383282199501991,0.006961535662412643
1079,Second HDD cover has walls inside that need to be broken if you what to install one.,HDD cover,1,neutral,train,0.008461851626634598,0.9123391509056091,0.07919905334711075
2478,"All the things you can do with the trackpad make navigating around the computer and its programs so much simpler, quicker, and easier.",programs,2,positive,train,0.0002539530396461487,0.010257975198328495,0.9894881248474121
1030,Also kinda loud when the fan was running.,fan,0,negative,train,0.982058584690094,0.013879663310945034,0.0040618120692670345
1926,Again in February my computer completely failed to the point that it could not load Windows so I contacted Acer to get it fixed thru my Warrenty and it took about 3 days fighting on the phone with agents and it seemed as though NONE of them spoke English.,Windows,1,neutral,train,0.0985594391822815,0.8125497698783875,0.08889073133468628
337,"However, the multi-touch gestures and large tracking area make having an external mouse unnecessary (unless you're gaming).",tracking area,2,positive,train,0.005074862856417894,0.17920833826065063,0.8157168030738831
3072,I wanted something that had a new Intel Core processors and HDMI port so that we could hook it up directly to our TV.,Intel Core processors,1,neutral,train,0.010962994769215584,0.9212120175361633,0.06782499700784683
194,"4) Laptop still did not work, blue screen within a week...",work,0,negative,train,0.9841268658638,0.012061752378940582,0.003811444155871868
2696,I would like to have volume buttons rather than the adjustment that is on the front.,volume buttons,0,negative,train,0.8083804249763489,0.1472870111465454,0.04433261230587959
2705,Registration/1st use is easy.,use,2,positive,train,0.00039280785131268203,0.018673190847039223,0.9809339642524719
682,GET THIS COMPUTER FOR PORTABILITY AND FAST PROCESSING!!!,PROCESSING,2,positive,train,0.0001120180168072693,0.0017710410756990314,0.9981169700622559
2426,I personally like the gaming look but needed a machine that delivered gaming performance while still looking professional in front of my customers.,gaming look,2,positive,train,0.0009623674559406936,0.01452823169529438,0.9845094084739685
625,"No temporary replacement, they are out of replacements because ""many computers had problems with the Nvidia chipset""-Inquired status of repair.",Nvidia chipset,0,negative,train,0.9774362444877625,0.018803006038069725,0.003760748077183962
273,"Even with virus protection, it always turned off when updates were needed and installed.",updates,0,negative,train,0.9682563543319702,0.02470814809203148,0.007035479415208101
572,10 hours of battery life is really something else....,battery life,2,positive,train,0.00024524060427211225,0.004202520474791527,0.9955522418022156
453,"There are several programs for school or office use (Pages, Numbers, Keynote, etc.), music (Garageband), photo management (Photo Booth, iPhoto), video-editing or movie-making (iMovie), etc.",programs,1,neutral,train,0.0056931087747216225,0.9381437301635742,0.05616319179534912
391,"I paid for extra memory and the 17-inch screen, as well as the top of the line DVD and CD burners.",memory,1,neutral,train,0.011815312318503857,0.8990210294723511,0.0891636461019516
