id,text,term,label_id,label,tvt,pred_0,pred_1,pred_2
1115,"Please try the Filet Mignon, its just the most tender piece ever.",Filet Mignon,2,positive,train,0.0010290291393175721,0.0016040216432884336,0.9973669648170471
1687,The dish had like 6 pieces of beef in it.,beef,1,neutral,train,0.003494742326438427,0.9302078485488892,0.06629738956689835
147,This place has the best Chinese style BBQ ribs in the city.,BBQ ribs,2,positive,train,0.00117364467587322,0.001537957927212119,0.9972884654998779
2831,"When you're sitting in their main dining room (which has a spectacular, hand-painted high ceiling) you'd never know there was a world outside.",ceiling,2,positive,train,0.0010257200337946415,0.0018996899016201496,0.9970746040344238
2482,"Especially liked chicken tikka and the naan, and the dals.",chicken tikka,2,positive,train,0.0007564871339127421,0.0019275618251413107,0.9973159432411194
3335,"the food was undercooked-the sauce watery, and the vegetables raw.",sauce,0,negative,train,0.9878398776054382,0.00787896104156971,0.004281180445104837
1508,"they did give a 15% discount at the end, wasn't enough, as they knew the service was horrible.",service,0,negative,train,0.9885353446006775,0.0076554580591619015,0.003809206187725067
109,"I haven't eat a lamb chop as delicious as that,the salads are really nice dressed with lemon and extra virgnin olive oil.",salads,2,positive,train,0.0008786671096459031,0.001917732646688819,0.9972035884857178
2912,"The dishes offered were unique, very tasty and fresh from the lamb sausages, sardines with biscuits, large whole shrimp to the amazing pistachio ice cream (the best and freshest I've ever had).",pistachio ice cream,2,positive,train,0.0009556335862725973,0.00156753184273839,0.9974768757820129
847,"Looking around, I saw a room full of New Yorkers enjoying a real meal in a real restaurant, not a clubhouse of the fabulous trying to be seen.",clubhouse,0,negative,train,0.9029107689857483,0.08309395611286163,0.01399530190974474
1242,But the coconut rice was good.,coconut rice,2,positive,train,0.0013575699413195252,0.0017485772259533405,0.9968938827514648
3343,The food now is inconsistent.,food,0,negative,train,0.9845350980758667,0.010364338755607605,0.005100619979202747
83,Reasonable prices.,prices,2,positive,train,0.0013445455115288496,0.0021666076499968767,0.9964889287948608
3319,Although they do the typical what kind of water would you like questions the service was good and overall very relaxing to place to eat.,service,2,positive,train,0.0011815640609711409,0.008255048654973507,0.9905633926391602
2218,Delicious food at a great price but do not go here on a cold day and sit by the front door.,front door,1,neutral,train,0.0039286427199840546,0.7141785025596619,0.2818928062915802
2149,Good food.,food,2,positive,train,0.0017108578467741609,0.002195750130340457,0.9960933327674866
3273,Not too crazy about their sake martini.,sake martini,0,negative,train,0.98197340965271,0.013326026499271393,0.004700575023889542
1338,"Bottom line: B+ for the food, F for the service.",food,2,positive,train,0.0007727512856945395,0.002055929508060217,0.9971713423728943
4,"Great for groups, great for a date, great for early brunch or a nightcap.",nightcap,2,positive,train,0.0006118747405707836,0.0021442302968353033,0.9972438812255859
365,"(food was delivered by a busboy, not waiter) We got no cheese offered for the pasta, our water and wine glasses remained EMPTY our entire meal, when we would have easily spent another $20 on wine.",waiter,0,negative,train,0.036596670746803284,0.8996482491493225,0.06375513970851898
2026,"Butter was melted, white wine warm, cheese oozing everywhere.",white wine,0,negative,train,0.9861330389976501,0.009556351229548454,0.004310508258640766
2967,"Good French restaurant in an area devoid of decent restaurants unless you're into eating 4 pound pastrami sandwiches at Katz' Deli, or Mexican food which is supplied by capable restaurants.",pastrami sandwiches,1,neutral,train,0.00527214864268899,0.8967295289039612,0.09799829870462418
2668,The waiter actually poured water on my hand and walked away.,water,1,neutral,train,0.0056658899411559105,0.9046540260314941,0.08968006074428558
2906,instead ordered an ice cold beer which to me works with indian.,beer,2,positive,train,0.0012867477489635348,0.002484094351530075,0.9962291121482849
2933,"When we notified him that he didn't mention the specials, he didn't apologize but let us know that we made a very good decision regardless.",specials,1,neutral,train,0.052518438547849655,0.9329841732978821,0.014497382566332817
3205,"Haru serves very fresh fish, has a trendy, modern ambiance, prime location on Park Avenue South and friendly service.",service,2,positive,train,0.0010747448541224003,0.0015712465392425656,0.9973540306091309
1663,Went there with my wife and we had to wait for a table even though you could see there many that were empty with not reservation sigh on them.,table,0,negative,train,0.9424128532409668,0.05307834595441818,0.00450883200392127
3185,"Its a nice quiet location to go eat a good meal, relax, be able to talk and have a very good time.",meal,2,positive,train,0.0010805872734636068,0.0015280662337318063,0.9973913431167603
2521,"The environment is romantic, but the food is horrible, the service is pathetic, and gabriella lies about everything she could.",food,0,negative,train,0.9874095320701599,0.006088058929890394,0.006502341479063034
182,"I like the somosas, chai, and the chole, but the dhosas and dhal were kinda dissapointing.",chole,2,positive,train,0.0015586025547236204,0.0019587595015764236,0.9964826107025146
1935,"Shockingly easy to throw a group dinner here: simple contract, deposit only to hold the date the entire 2nd fl mezz for our grp of 20.",group dinner,1,neutral,train,0.006012249272316694,0.8706116676330566,0.12337607890367508
369,"We laughed when he finally offered us a dessert menu and we left a 10 percent tip, which was generous, I feel.",dessert menu,1,neutral,train,0.004890614189207554,0.8729498386383057,0.12215957790613174
2033,"If you love wine and cheese and delicious french fare, you'll love Artisanal!",french fare,2,positive,train,0.0009832791984081268,0.0015803661663085222,0.9974363446235657
405,"I tend to judge a sushi restaurant by its sea urchin, which was heavenly at sushi rose.",sea urchin,2,positive,train,0.0007869559922255576,0.0018221786012873054,0.9973909258842468
2115,"but when we looked at the menu, there weren't a lot of choices, most of them were dumplings in the appetizer section.",dumplings,1,neutral,train,0.12782007455825806,0.599193811416626,0.2729860246181488
3071,Cozy romantic atomosphere with only around 15 tables at most.,atomosphere,2,positive,train,0.0011269637616351247,0.0017025881679728627,0.9971705079078674
856,"An oasis of refinement:  Food, though somewhat uneven, often reaches the pinnacles of new American fine cuisine - chef's passion (and kitchen's precise execution) is most evident in the fish dishes and soups.",fish dishes,2,positive,train,0.001073151477612555,0.0015409929910674691,0.9973857998847961
1748,Great pizza and fantastic service.,service,2,positive,train,0.0011000939412042499,0.001763387001119554,0.9971364736557007
3084,"The food inludes famous scrumptious bombay style chaat such as bhelpuri, sevpuri and samosa chaats, as well as other great indian appetizers.",samosa chaats,2,positive,train,0.0007566287531517446,0.0017026193672791123,0.9975407123565674
1602,"Service is great, takeout is good too.",takeout,2,positive,train,0.0012309193843975663,0.0016192278126254678,0.9971498847007751
110,"If anyones has doubt of not knowing enough about wines,please check their wine list.",wines,1,neutral,train,0.5254808664321899,0.4448603391647339,0.029658736661076546
1373,DO not try unless you're just going there to hang out like the rest of the hipsters who apparently have no sense of taste.,taste,0,negative,train,0.9869861006736755,0.009625552222132683,0.0033882928546518087
1667,I've read some of the previews reviews - people are either not New Yorkers or have more appreciation for ambience then food.,food,1,neutral,train,0.005096768029034138,0.9529329538345337,0.04197022691369057
2517,"Authentic food and they have REAL service, not just the rush you get sometimes when they try to push you out the door.",service,2,positive,train,0.001412373618222773,0.0018864767625927925,0.996701180934906
3692,"But don't ever order bacon late at nite (either platter or in sandwiches, for that matter don't from any take out place) as it is from the morning frying turns out hard almost like bacos, hurt my molars.",in sandwiches,0,negative,train,0.9888535737991333,0.0076619405299425125,0.0034844425972551107
471,"The chicken parm was edible but had canned tomato sauce and boxed pasta and the chicken with portobello mushrooms consisted of dry, inedible chicken with terrible sauce.",pasta,0,negative,train,0.9894424676895142,0.00666940538212657,0.003888100851327181
3413,I cannot imagine a friendlier staff working in a restaurant.,staff,2,positive,train,0.0009638327173888683,0.00167466897983104,0.9973614811897278
479,The sandwhiches are out-of-this world!,sandwhiches,2,positive,train,0.0013283784501254559,0.001624356722459197,0.9970472455024719
1844,"Everything looks great, the drinks, the decor, the food, even the people.",food,2,positive,train,0.0010558052454143763,0.0016201632097363472,0.9973239898681641
323,"The menu looked good, except for offering the Chilean Sea Bass, but the server does not offer up the specials that were written on the board outside.",Chilean Sea Bass,0,negative,train,0.18156659603118896,0.6672570109367371,0.1511763483285904
1318,"It cannot be the ambience, because the place is very cramped and some guests have to sit in an aisle.",aisle,0,negative,train,0.9801667332649231,0.015235841274261475,0.004597358405590057
2741,"Service was warm and attentive, beef carpaachio was exellent (huge portion) and pasta was fresh and well-prepared.",Service,2,positive,train,0.0008811084553599358,0.001615803805179894,0.9975031018257141
1120,"I ordered tamarind duck and my wife ordered noodles with ground beef, and we were both delighted by the way the dishes evoked Thai flavors in unexpected ways.",noodles with ground beef,2,positive,train,0.0011255810968577862,0.03291378542780876,0.9659606218338013
2448,I had the Pad Thai and the noodles were sticky.,Pad Thai,0,negative,train,0.9876437187194824,0.007969507947564125,0.004386806860566139
152,Quick and friendly service.,service,2,positive,train,0.0012286591809242964,0.0017690599197521806,0.9970023036003113
814,The food was absolutely amazing!!,food,2,positive,train,0.0013166437856853008,0.0018177961464971304,0.9968655705451965
3520,There is actually space to breathe and the decor sets the tone for an intimate dinner.,decor,2,positive,train,0.0008429667796008289,0.015035400167107582,0.9841216802597046
1086,You can even get packages of the chutneys to stock your fridge!,chutneys,2,positive,train,0.00088962831068784,0.00185029034037143,0.9972600936889648
3698,The menu has lots of options: I hope to go back to try those potato pancakes.,menu,2,positive,train,0.0007302623707801104,0.0019090371206402779,0.9973606467247009
2692,"The staff was very attentive, the ambience lovely, and the food superb.",ambience,2,positive,train,0.0010739975841715932,0.001651666359975934,0.9972743391990662
3483,"However, I was there for a work dinner not long ago when my colleague from London noticed a very large waterbug on the ceiling.",ceiling,0,negative,train,0.9500370621681213,0.0454455241560936,0.0045172893442213535
3401,"Small servings for main entree, i had salmon (wasnt impressed) girlfriend had chicken, it was good.",servings,0,negative,train,0.9864069819450378,0.008579292334616184,0.005013700574636459
1708,"I had a late dinner at Lucky Stike, a great name for a joint if ever I saw one.",dinner,1,neutral,train,0.0034693260677158833,0.9553289413452148,0.04120168089866638
116,"I have known about this secret for the last 13 years, Emilio(the Godfather) has continued to serve food and wine for the gods at mortal prices.",wine,2,positive,train,0.0006049787043593824,0.004549507517367601,0.9948455095291138
957,"The menu consisted of standard brassiere food, better then places like Balthazar etc.",brassiere food,2,positive,train,0.0010185977444052696,0.0015429507475346327,0.9974384307861328
412,The miso soup lacked flavor and the fish was unfortunately not as well prepared as in the past.,miso soup,0,negative,train,0.9888843297958374,0.006945544388145208,0.004170198924839497
1617,"Two people in our party felt like something else, and Volare immediately obliged with two great dishes that were not in their regular menu.",dishes,2,positive,train,0.0010222697164863348,0.0057080816477537155,0.9932696223258972
3026,"The blond wood decor is very soothing, the premium sake is excellent and the service is great.",sake,2,positive,train,0.0011720227776095271,0.0015401585260406137,0.9972878694534302
1659,I have never before eaten 40 pieces of relatively good nigiri.,nigiri,1,neutral,train,0.006284467410296202,0.9645405411720276,0.029174987226724625
1680,"The restaurant was packed at first, so we waited at the bar for about 20 minutes before we were seated.",bar,1,neutral,train,0.00366833433508873,0.9503581523895264,0.0459735207259655
856,"An oasis of refinement:  Food, though somewhat uneven, often reaches the pinnacles of new American fine cuisine - chef's passion (and kitchen's precise execution) is most evident in the fish dishes and soups.",soups,2,positive,train,0.0010747401975095272,0.0015388453612104058,0.9973863959312439
2267,"Good, dark atmosphere and the music is a nice touch.",atmosphere,2,positive,train,0.0018774747150018811,0.001607230631634593,0.9965152740478516
887,What came to our table was burned beyond recognition and stringy.,table,1,neutral,train,0.0033919557463377714,0.9226387739181519,0.07396923005580902
1609,Service was quick.,Service,2,positive,train,0.0013434317661449313,0.0021210808772593737,0.9965355396270752
1474,"Yes, they use fancy ingredients, but even fancy ingredients don't make for good pizza unless someone knows how to get the crust right.",ingredients,2,positive,train,0.0010962756350636482,0.0016100937500596046,0.9972936511039734
3084,"The food inludes famous scrumptious bombay style chaat such as bhelpuri, sevpuri and samosa chaats, as well as other great indian appetizers.",indian appetizers,2,positive,train,0.0008149481727741659,0.0016541549703106284,0.9975308775901794
3211,"After 2 tries by the waiter to take it away (we hadn't even looked at it yet, we had full beers yet to drink), the manager approached and told us they needed the table for people with reservations.",manager,0,negative,train,0.9859786629676819,0.01057370938360691,0.0034476101864129305
1949,"If it's just a quick martini at the bar (which I recommend Jeffery's) or a mind blowing Roast Chicken, go to Village!",Roast Chicken,2,positive,train,0.0012397929094731808,0.006671328563243151,0.9920889139175415
1345,"Barbecued codfish was gorgeously moist - as if poached - yet the fabulous texture was let down by curiously bland seasoning - a spice rub might have overwhelmed, however herb mix or other sauce would have done much to enhance.",Barbecued codfish,2,positive,train,0.5292286276817322,0.10209177434444427,0.36867955327033997
1037,"While the food was excellent, it wasn't cheap (though not extremely expensive either).",food,2,positive,train,0.002939266385510564,0.002404359169304371,0.9946564435958862
306,The banana tower is an amazing dessert as well.,banana tower,2,positive,train,0.0011577915865927935,0.0016638399101793766,0.997178316116333
308,"After a seafood craving, i checked citysearch and chose to go to Fish based on a previous review and the citysearch info.",seafood,1,neutral,train,0.003991878591477871,0.9523369669914246,0.04367110878229141
2215,"The ambience was so fun, and the prices were great, on top of the fact that the food was really tasty.",food,2,positive,train,0.0010828310623764992,0.0015284797409549356,0.9973886609077454
1109,The garlic mashed potatoes are hands down the best in the city!,garlic mashed potatoes,2,positive,train,0.00126066361553967,0.00156211550347507,0.997177243232727
1672,The food is awesome - definitely try the striped bass.,striped bass,2,positive,train,0.00100877380464226,0.0016683777794241905,0.9973228573799133
1434,"If your favorite Chinese food is General Tao chicken, then this is NOT your place.",Chinese food,1,neutral,train,0.004058722872287035,0.919135332107544,0.0768059641122818
1439,They even have a section in the menu called American Chinese food!,menu,0,negative,train,0.9875370860099792,0.0083457725122571,0.004117116332054138
713,"Besides, when you have bad service, that's less money you have to tip.",service,0,negative,train,0.9882773756980896,0.007527363486588001,0.004195258487015963
882,"While the ambiance and atmosphere were great, the food and service could have been a lot better.",food,0,negative,train,0.8583746552467346,0.02512015402317047,0.11650516837835312
1542,As we were sitting eating the subpar food the manager proceeded to berate a couple of his employees for putting out the wrong containers for condiments and explained to them how expensive these containers were.,containers,1,neutral,train,0.986358106136322,0.010303833521902561,0.003338071284815669
3134,"The people with carts of food don't understand you because they don't speak English, their job is to give you the delicious food you point at.",food,2,positive,train,0.01359399314969778,0.0049652159214019775,0.9814407825469971
552,As always we had a great glass of wine while we waited.,glass of wine,2,positive,train,0.0008716584998182952,0.0018571304390206933,0.9972712397575378
2921,Not impressed with the food.,food,0,negative,train,0.9847011566162109,0.010359939187765121,0.004938848316669464
2700,"I went here with a friend on a whim, we went someplace else first and couldn't get a table.",table,0,negative,train,0.9564114212989807,0.03961101174354553,0.003977569285780191
1494,"The takeout menu says to keep an eye out for an expanded menu offering more italian dishes, I can't wait!",italian dishes,2,positive,train,0.000714380934368819,0.0021519085858017206,0.997133731842041
3558,"at taj, vegetarians can rejoice-all the dishes are manna from heaven.",dishes,2,positive,train,0.0009074797853827477,0.0016825355123728514,0.997409999370575
2911,"Great food, good size menu, great service and an unpretensious setting.",setting,2,positive,train,0.0011113686487078667,0.0015989498933777213,0.9972896575927734
559,We had a 3 hour brunch- they definitely do not rush you- and they kept the unlimited mimosas flowing the whole time.,brunch,2,positive,train,0.0006631747237406671,0.003312089014798403,0.9960247278213501
1673,Decent wine selection too.,wine selection,2,positive,train,0.0013359724543988705,0.0019777428824454546,0.9966862797737122
1470,But the pizza is way to expensive.,pizza,0,negative,train,0.9860045313835144,0.008778264746069908,0.005217169411480427
2199,The best pad thai i've ever had.,pad thai,2,positive,train,0.0012876014225184917,0.0017492033075541258,0.9969632029533386
2523,"Well, their deliveries take for ever and the food is usually cold.",deliveries,0,negative,train,0.9882928729057312,0.0071706282906234264,0.004536534193903208
2605,Mine was a little burnt but still delicious with goat cheese and panchetta (raddichio was kind of bitter though).,goat cheese,2,positive,train,0.0016754234675318003,0.00183040089905262,0.9964942336082458
1216,Great place to grab a hot bagel on the way to work.,hot bagel,2,positive,train,0.0007494640885852277,0.002083149738609791,0.9971674084663391
1009,"The service was bad, the food took to forever to come, we sat on the upper level.",food,0,negative,train,0.9882853031158447,0.007149320561438799,0.004565326031297445
98,Ballato's is consistently delicious authentic italian food.,italian food,2,positive,train,0.001097249099984765,0.0016712035285308957,0.9972315430641174
1968,I went to DF for Valentines Day dinner.,Valentines Day dinner,1,neutral,train,0.0033278274349868298,0.941796600818634,0.05487560108304024
3418,"Meat dishes now adorn the selections, although there's still a large number of vegetarian-friendly choices.",vegetarian-friendly choices,2,positive,train,0.004350100643932819,0.16702623665332794,0.8286236524581909
1457,"My wife and I will usually only order one primi and one secondi and split them, as they tend to offer large portions.",primi,2,positive,train,0.0009138630703091621,0.03506125137209892,0.9640249013900757
2539,The bar has various selections and the mixed drink special is a catcher! 2 for 1's.,bar,2,positive,train,0.0008781204232946038,0.0016367583302780986,0.9974850416183472
1323,The music is the best among all the Indian restaurants I have visited.,music,2,positive,train,0.00112838891800493,0.001616792636923492,0.9972547888755798
3085,"The place is larger than most and features adequate seating unlike most joints, and has a bar which deserves a mention.",place,2,positive,train,0.001239167875610292,0.001723877270705998,0.9970369338989258
1288,The owners and employees are friendly and their pizza is fantastic.,pizza,2,positive,train,0.0008894024067558348,0.0017404406098648906,0.9973701238632202
3202,"We are very particular about sushi and were both please with every choice which included: ceviche mix (special), crab dumplings, assorted sashimi, sushi and rolls, two types of sake, and the banana tempura.",ceviche mix (special),2,positive,train,0.0007154285558499396,0.0017574767116457224,0.9975270628929138
1536,Get the soup and a nosh (pastrami sandwich) for $8 and you're golden.,soup,2,positive,train,0.0007912050932645798,0.0020870103035122156,0.9971217513084412
3327,The food at this place is 'gourmet' Indian cuisine.,'gourmet' Indian cuisine,1,neutral,train,0.0034626428969204426,0.9092562198638916,0.08728107810020447
3547,Taj Mahal offeres gret value and great food.,value,2,positive,train,0.0008739905897527933,0.0016805811319500208,0.9974454641342163
1140,"Anyways, if you're in the neighborhood to eat good food, I wouldn't waste my time trying to find something, rather go across the street to Tamari.",food,2,positive,train,0.001529138651676476,0.002422110643237829,0.9960487484931946
2183,"I LOVE their spicy scallop roll, and my boyfriend consistently gets the sesame chicken.",sesame chicken,2,positive,train,0.0006027091876603663,0.0033020288683474064,0.9960952401161194
209,Great romantic place for a date (try to get the corner booth table for a little privacy and to sit close!).,privacy,2,positive,train,0.0008648303337395191,0.00191809784155339,0.997217059135437
2718,"The first time I went, and was completely taken by the live jazz band and atmosphere, I ordered the Lobster Cobb Salad.",atmosphere,2,positive,train,0.0010870314436033368,0.0071095190942287445,0.9918034076690674
1894,The place is a BISTRO which means: simple dishes and wine served efficiently in a bustling atmosphere.,served,2,positive,train,0.0010979539947584271,0.0016059622867032886,0.9972960352897644
687,I'd highly recommend it for a special occasion -- it provides and intimate setting and nice service.,service,2,positive,train,0.0007422668277285993,0.002146239625290036,0.997111439704895
1182,"The food is very good for it's price, better than most fried dumplings I've had.",price,2,positive,train,0.0017367696855217218,0.0021696954499930143,0.9960935711860657
1343,"Fluke sashimi drizzled with jalapeno-lime olive oil, the fruit of the oil nicely highlighting the fish's sweetness.",fish,2,positive,train,0.0009682344971224666,0.0020080278627574444,0.9970237612724304
1618,"We had great desserts (including the best cannoli I've ever had) and then they offered an after dinner drink, on the house.",after dinner drink,2,positive,train,0.006524843629449606,0.31215357780456543,0.6813216209411621
2848,"The menu is Prix Fixe, so be prepared to spend at least $60 per person, but it is Well worth itsuperb food.",food,2,positive,train,0.003914652857929468,0.056197986006736755,0.939887285232544
2194,They don't seem to place an emphasis on specials or fresh ingredients which to me is necessary for good thai.,specials,0,negative,train,0.2481156885623932,0.5503473877906799,0.20153690874576569
3437,The lobster sandwich is good and the spaghetti with Scallops and Shrimp is great.,spaghetti with Scallops and Shrimp,2,positive,train,0.0009807590395212173,0.0015715919435024261,0.9974477291107178
2227,My suggestion is to eat family style because you'll want to try the other dishes.,eat family style,2,positive,train,0.0006767891463823617,0.005282312631607056,0.9940409064292908
2298,"The crust is thin, the ingredients are fresh and the staff is friendly.",staff,2,positive,train,0.0010141172679141164,0.0016330367652699351,0.9973528385162354
2768,"Although the tables may be closely situated, the candle-light, food-quality and service overcompensate.",candle-light,2,positive,train,0.003696733620017767,0.003054417436942458,0.9932488203048706
803,I will recommend Scopa to all of my friends for a place to go for wonderful Italian food.,Italian food,2,positive,train,0.0008958974503912032,0.0016569040017202497,0.9974472522735596
3139,"Where tanks in other Chinatown restaurants display a lurking myriad of sad-looking marine life in their murky waters, the tanks at Ping's are clear as glass with healthy-looking creatures who do not yet know that they will be part of some dim sum lover's brunch.",brunch,1,neutral,train,0.005051982123404741,0.7594432830810547,0.23550468683242798
3518,"I recommend their Pad See Ew, Pork Chops or Tofu plates.",Pork Chops,2,positive,train,0.0006157626048661768,0.002274360042065382,0.9971099495887756
1766,Food is excellent.,Food,2,positive,train,0.001600849092938006,0.002055535791441798,0.9963435530662537
2409,And I would have to agree with the masses in terms of service - delivery is their Achilles' heel.,delivery,0,negative,train,0.9885828495025635,0.007381441071629524,0.004035729914903641
938,"I found the food, service and value exceptional everytime I have been there.",service,2,positive,train,0.0008490287000313401,0.0016467495588585734,0.9975042939186096
2940,they bring service up a notch by offerng complementary amuse bouche to all tables and gave us a small dessert for our celebration.,tables,2,positive,train,0.0011975617380812764,0.0018016044050455093,0.9970007538795471
3139,"Where tanks in other Chinatown restaurants display a lurking myriad of sad-looking marine life in their murky waters, the tanks at Ping's are clear as glass with healthy-looking creatures who do not yet know that they will be part of some dim sum lover's brunch.",tanks,2,positive,train,0.849087655544281,0.07159525901079178,0.0793171152472496
1793,"It took half an hour to get our check, which was perfect since we could sit, have drinks and talk!",check,1,neutral,train,0.003804796375334263,0.9223774671554565,0.07381776720285416
2001,"($200 for 2 glasses of champagne, not too expensive bottle of wine and 2 after dinner drinks).",bottle of wine,0,negative,train,0.9852839708328247,0.010917821899056435,0.0037982638459652662
2035,"Waiters tend to forget drinks completely, food portions are so tiny, two people have trouble sharing one entree.",drinks,1,neutral,train,0.9868811368942261,0.008709102869033813,0.004409778863191605
897,My wife and I went to Orsay for Valentine's dinner.,dinner,1,neutral,train,0.003351774299517274,0.9347219467163086,0.061926357448101044
259,This is my first time writing a review for a restaurant because the food and service was excellent.,food,2,positive,train,0.0010135892080143094,0.010363989509642124,0.9886224865913391
1940,"Super friendly and knowledgable staff, fabulous bistro fare and a wonderful jazz brunch with great live jazz (the chilaquiles were awesome!",chilaquiles,2,positive,train,0.0008779174531809986,0.0016193721676245332,0.9975027441978455
910,"Service was very good - prompt, attentive and non-intrusive.",Service,2,positive,train,0.0011227906215935946,0.0017387550324201584,0.997138500213623
3567,We got in line and were served while in line a bannan fritter.,served,1,neutral,train,0.0034773151855915785,0.9279090762138367,0.06861359626054764
3412,This place has the the correct ambience and an excellent staff to make you feel like a guest and a friend at the same time.,ambience,2,positive,train,0.0012776568764820695,0.0026049104053527117,0.9961174726486206
2471,"The only weird thing was if we got a bottle, the waitress would have simply multiplied the glass price X4, which makes no sense whatsoever.",bottle,1,neutral,train,0.03444007784128189,0.9266160726547241,0.03894387558102608
3107,"I would never wait for a table to eat, it just is not THAT great.",table,1,neutral,train,0.004117694683372974,0.4386299252510071,0.5572524070739746
911,"Food was very good as well, considering that we tried the budget selection (though I wish the pork belly that I ordered was roasted a bit longer, so that fat was more of a melt-in-your-mouth experience).",pork belly,0,negative,train,0.9832578301429749,0.009314389899373055,0.007427825126796961
3634,I would highly recommend Nina's to anyone who wants to have a romantic dinner in a heart warming surrounding filled with candles and family pictures.,candles,2,positive,train,0.0009784471476450562,0.0016004838980734348,0.9974210262298584
657,"Always popular, always full, always a wait.",wait,0,negative,train,0.9820782542228699,0.013549757190048695,0.004371915478259325
857,I have never better enjoyed humble root vegetables or a mushroom consomme - and this chef accomplishes without fats.,root vegetables,2,positive,train,0.0011047272710129619,0.0016981788212433457,0.9971970319747925
2445,The bill is approximately $25 for 2 at lunch without drinks.,lunch,1,neutral,train,0.0032580015249550343,0.943892776966095,0.0528491847217083
1785,"It costs $2 extra to turn a regular roll into an inside-out roll, but the roll more than triples in size, and that's not just from the rice.",rice,1,neutral,train,0.015731101855635643,0.9513996839523315,0.032869208604097366
2897,"While Sapphire is certainly not lacking in ambiance, and probably has the best decor of any Indian restaurant I have been to in New York City, the food was not what I had hoped for.",ambiance,2,positive,train,0.032100025564432144,0.017018930986523628,0.9508810639381409
1951,"Even though the restaurant was packed, we were seated promptly and even asked for a table upstairs with no problems.",table,2,positive,train,0.0008220290183089674,0.0027548798825591803,0.996423065662384
1382,It was not above ordinary and the beef version had cheap (undercooked) beef.,beef version,0,negative,train,0.9868472218513489,0.00846424326300621,0.004688496235758066
1595,We had a wonderful meal at Naples 45 a month ago on a visit to NYC.,meal,2,positive,train,0.00083461421309039,0.0018011933425441384,0.9973642230033875
39,When we were finally seated our waitress came by twice-1 for our order and 2-for our check.,waitress,0,negative,train,0.9823634624481201,0.01403391920030117,0.003602562705054879
562,Our tiny table for two (dinner plates hung over edge) was right in the middle of one of the lanes of waiter traffic.,waiter traffic,0,negative,train,0.9873643517494202,0.008544603362679482,0.004090968053787947
